Date,Time,Systolic (mmHg),Diastolic (mmHg),MAP (mmHg),HeartRate (bpm),Respiration (Bpm),AS,SQE,TimeStamp (mS)
26 Sep 2023,13:40:14.197,83,59,70,107,13,11,157,1695750995200.0
26 Sep 2023,13:40:14.197,83,59,70,107,13,11,161,1695750995760.0
26 Sep 2023,13:40:15.337,83,59,70,107,13,11,169,1695750996318.0
26 Sep 2023,13:40:15.337,83,59,70,107,13,11,157,1695750996880.0
26 Sep 2023,13:40:15.337,83,59,70,107,13,11,155,1695750997446.0
26 Sep 2023,13:40:16.910,83,59,70,107,13,11,155,1695750998016.0
26 Sep 2023,13:40:16.910,83,59,70,107,13,11,158,1695750998578.0
26 Sep 2023,13:40:16.910,83,59,70,107,13,11,160,1695750999140.0
26 Sep 2023,13:40:19.011,83,59,70,107,13,11,169,1695750999704.0
26 Sep 2023,13:40:19.011,83,59,70,107,13,11,179,1695751000268.0
26 Sep 2023,13:40:20.029,84,59,70,107,13,11,173,1695751000830.0
26 Sep 2023,13:40:20.029,85,60,71,106,13,12,173,1695751001396.0
26 Sep 2023,13:40:20.029,84,59,70,106,13,11,171,1695751001966.0
26 Sep 2023,13:40:21.318,83,59,70,106,13,12,176,1695751002534.0
26 Sep 2023,13:40:21.318,83,59,70,106,13,12,180,1695751003102.0
26 Sep 2023,13:40:21.318,83,59,70,106,13,12,181,1695751003662.0
26 Sep 2023,13:40:24.276,83,59,70,106,13,12,181,1695751004224.0
26 Sep 2023,13:40:24.276,83,59,70,107,13,12,180,1695751004784.0
26 Sep 2023,13:40:25.130,83,59,70,107,13,12,176,1695751005342.0
26 Sep 2023,13:40:25.130,83,59,70,107,13,12,176,1695751005898.0
26 Sep 2023,13:40:25.130,83,59,70,107,13,12,176,1695751006454.0
26 Sep 2023,13:40:25.130,83,59,70,107,13,12,176,1695751007016.0
26 Sep 2023,13:40:26.524,83,59,70,107,13,12,177,1695751007574.0
26 Sep 2023,13:40:26.524,84,59,70,108,13,11,167,1695751008128.0
26 Sep 2023,13:40:26.524,84,59,70,108,13,11,155,1695751008682.0
26 Sep 2023,13:40:29.269,85,60,71,108,13,11,154,1695751009234.0
26 Sep 2023,13:40:29.269,85,60,71,108,13,11,158,1695751009784.0
26 Sep 2023,13:40:30.529,84,59,70,108,13,11,158,1695751010336.0
26 Sep 2023,13:40:30.529,84,60,71,108,13,11,158,1695751010888.0
26 Sep 2023,13:40:30.529,83,59,70,108,13,11,157,1695751011440.0
26 Sep 2023,13:40:30.529,83,59,70,108,13,11,152,1695751012000.0
26 Sep 2023,13:40:30.529,83,59,70,109,13,11,152,1695751012556.0
26 Sep 2023,13:40:30.529,83,59,70,109,13,12,146,1695751013106.0
26 Sep 2023,13:40:32.524,83,59,70,109,13,12,152,1695751013658.0
26 Sep 2023,13:40:32.524,84,59,70,109,13,12,152,1695751014212.0
26 Sep 2023,13:40:32.524,84,59,70,108,13,12,152,1695751014766.0
26 Sep 2023,13:40:34.280,85,60,71,108,13,12,152,1695751015322.0
26 Sep 2023,13:40:34.280,85,60,71,108,13,12,163,1695751015882.0
26 Sep 2023,13:40:35.524,85,60,72,108,13,11,178,1695751016446.0
26 Sep 2023,13:40:35.524,85,60,71,108,13,11,193,1695751017006.0
26 Sep 2023,13:40:35.524,85,60,71,108,13,12,207,1695751017566.0
26 Sep 2023,13:40:37.074,85,60,71,107,13,12,207,1695751018128.0
26 Sep 2023,13:40:37.074,85,60,71,107,13,12,207,1695751018690.0
26 Sep 2023,13:40:37.074,85,60,71,107,13,12,204,1695751019254.0
26 Sep 2023,13:40:39.258,85,60,71,107,13,12,204,1695751019820.0
26 Sep 2023,13:40:39.258,85,60,71,107,13,12,202,1695751020392.0
26 Sep 2023,13:40:40.204,85,60,71,106,13,13,202,1695751020968.0
26 Sep 2023,13:40:40.204,85,60,71,106,13,13,202,1695751021538.0
26 Sep 2023,13:40:40.204,85,60,71,106,13,13,198,1695751022110.0
26 Sep 2023,13:40:41.508,85,60,71,105,13,13,192,1695751022682.0
26 Sep 2023,13:40:41.508,85,60,71,105,13,13,192,1695751023258.0
26 Sep 2023,13:40:41.508,86,60,72,105,13,14,193,1695751023832.0
26 Sep 2023,13:40:44.317,86,61,72,105,13,13,199,1695751024406.0
26 Sep 2023,13:40:44.317,86,61,72,105,13,13,199,1695751024986.0
26 Sep 2023,13:40:44.317,85,60,71,104,13,13,199,1695751025572.0
26 Sep 2023,13:40:45.065,84,60,71,104,13,13,204,1695751026152.0
26 Sep 2023,13:40:45.065,85,60,71,104,13,13,204,1695751026734.0
26 Sep 2023,13:40:46.189,85,60,71,103,13,13,204,1695751027316.0
26 Sep 2023,13:40:46.189,85,60,71,103,13,13,204,1695751027898.0
26 Sep 2023,13:40:46.189,86,60,72,103,13,13,204,1695751028480.0
26 Sep 2023,13:40:49.042,86,61,72,103,13,13,214,1695751029064.0
26 Sep 2023,13:40:49.042,86,60,72,103,13,13,205,1695751029652.0
26 Sep 2023,13:40:49.042,85,60,71,103,13,13,205,1695751030242.0
26 Sep 2023,13:40:49.838,85,60,71,103,13,13,205,1695751030830.0
26 Sep 2023,13:40:49.838,85,60,71,103,13,13,217,1695751031416.0
26 Sep 2023,13:40:50.887,85,60,71,102,13,14,217,1695751032004.0
26 Sep 2023,13:40:50.887,85,60,71,102,13,14,217,1695751032590.0
26 Sep 2023,13:40:50.887,86,60,72,102,13,14,218,1695751033178.0
26 Sep 2023,13:40:52.640,86,61,72,102,13,14,222,1695751033768.0
26 Sep 2023,13:40:52.640,86,61,72,102,13,14,222,1695751034362.0
26 Sep 2023,13:40:52.640,86,60,72,102,13,14,218,1695751034960.0
26 Sep 2023,13:41:08.330,85,60,71,102,13,14,218,1695751045060.0
26 Sep 2023,13:41:08.330,86,60,72,102,13,14,210,1695751045650.0
26 Sep 2023,13:41:08.330,86,60,72,102,13,14,207,1695751046242.0
26 Sep 2023,13:41:08.330,86,60,72,102,13,14,203,1695751046830.0
26 Sep 2023,13:41:08.330,86,61,72,102,13,14,203,1695751047420.0
26 Sep 2023,13:41:09.665,87,61,73,101,13,14,203,1695751048012.0
26 Sep 2023,13:41:09.665,85,60,71,101,13,14,193,1695751048606.0
26 Sep 2023,13:41:12.533,84,59,70,102,13,14,193,1695751052094.0
26 Sep 2023,13:41:12.533,84,60,71,102,13,14,193,1695751052670.0
26 Sep 2023,13:41:12.533,84,60,71,102,13,13,193,1695751053248.0
26 Sep 2023,13:41:12.533,84,59,70,102,13,13,203,1695751053822.0
26 Sep 2023,13:41:12.533,84,59,70,103,13,12,209,1695751054392.0
26 Sep 2023,13:41:14.345,83,59,70,104,13,10,209,1695751054958.0
26 Sep 2023,13:41:14.345,82,59,69,104,13,10,203,1695751055522.0
26 Sep 2023,13:41:14.345,81,58,68,105,13,10,212,1695751056082.0
26 Sep 2023,13:41:16.295,81,58,68,106,13,10,219,1695751056644.0
26 Sep 2023,13:41:16.295,81,58,68,106,13,10,219,1695751057206.0
26 Sep 2023,13:41:16.295,81,58,68,106,13,10,213,1695751057770.0
26 Sep 2023,13:41:17.450,81,58,68,107,13,10,200,1695751058330.0
26 Sep 2023,13:41:17.450,81,58,68,107,13,10,196,1695751058888.0
26 Sep 2023,13:41:17.450,81,58,68,107,13,10,186,1695751059444.0
26 Sep 2023,13:41:18.754,81,58,68,107,13,10,186,1695751059998.0
26 Sep 2023,13:41:18.754,81,58,68,107,13,10,186,1695751060546.0
26 Sep 2023,13:41:20.420,81,58,68,108,13,9,185,1695751061094.0
26 Sep 2023,13:41:20.420,82,58,69,108,13,9,185,1695751061642.0
26 Sep 2023,13:41:20.420,81,58,68,108,13,9,180,1695751062194.0
26 Sep 2023,13:41:21.860,80,58,68,109,13,9,190,1695751062744.0
26 Sep 2023,13:41:21.860,80,58,68,109,13,9,190,1695751063292.0
26 Sep 2023,13:41:21.860,80,58,68,109,13,9,182,1695751063834.0
26 Sep 2023,13:41:24.534,81,58,68,109,13,9,177,1695751064376.0
26 Sep 2023,13:41:24.534,80,58,68,109,14,9,178,1695751064920.0
26 Sep 2023,13:41:24.534,80,58,68,110,14,9,178,1695751065456.0
26 Sep 2023,13:41:24.534,80,58,68,110,14,9,182,1695751065996.0
26 Sep 2023,13:41:24.534,80,58,68,110,14,9,186,1695751066542.0
26 Sep 2023,13:41:26.661,80,58,68,111,14,9,186,1695751067082.0
26 Sep 2023,13:41:26.661,80,58,68,111,14,9,183,1695751067622.0
26 Sep 2023,13:41:26.661,80,58,68,111,14,9,183,1695751068156.0
26 Sep 2023,13:41:28.609,81,58,69,111,14,9,190,1695751068688.0
26 Sep 2023,13:41:28.609,81,58,69,112,14,9,196,1695751069220.0
26 Sep 2023,13:41:28.609,81,58,69,112,14,9,196,1695751069750.0
26 Sep 2023,13:41:28.609,82,58,69,112,14,8,196,1695751070280.0
26 Sep 2023,13:41:28.609,82,58,69,112,14,8,190,1695751070814.0
26 Sep 2023,13:41:31.295,82,58,69,112,14,8,189,1695751071352.0
26 Sep 2023,13:41:31.295,82,58,69,113,14,8,192,1695751071890.0
26 Sep 2023,13:41:31.295,82,58,69,113,14,8,180,1695751072422.0
26 Sep 2023,13:41:32.168,82,58,69,113,14,8,183,1695751072952.0
26 Sep 2023,13:41:32.168,82,58,69,113,14,8,167,1695751073482.0
26 Sep 2023,13:41:32.168,82,58,69,113,14,8,165,1695751074012.0
26 Sep 2023,13:41:33.996,82,59,70,113,14,8,165,1695751074540.0
26 Sep 2023,13:41:33.996,82,59,70,113,14,8,179,1695751075070.0
26 Sep 2023,13:41:33.996,82,59,70,113,14,8,179,1695751075606.0
26 Sep 2023,13:41:35.045,82,59,70,113,14,8,179,1695751076140.0
26 Sep 2023,13:41:35.045,82,58,69,113,14,9,179,1695751076674.0
26 Sep 2023,13:41:37.180,82,58,69,113,14,9,179,1695751077206.0
26 Sep 2023,13:41:37.180,82,59,70,113,14,9,189,1695751077734.0
26 Sep 2023,13:41:37.180,83,59,70,113,14,9,196,1695751078266.0
26 Sep 2023,13:41:38.105,83,59,70,113,14,9,196,1695751078796.0
26 Sep 2023,13:41:38.105,83,59,70,113,14,10,196,1695751079328.0
26 Sep 2023,13:41:38.105,84,59,71,113,14,10,186,1695751079862.0
26 Sep 2023,13:41:39.741,84,59,71,113,14,9,173,1695751080406.0
26 Sep 2023,13:41:39.741,84,59,71,113,14,9,173,1695751080948.0
26 Sep 2023,13:41:39.741,83,59,70,113,14,9,159,1695751081488.0
26 Sep 2023,13:41:41.904,84,59,71,112,14,9,151,1695751082026.0
26 Sep 2023,13:41:41.904,84,59,71,112,14,9,151,1695751082564.0
26 Sep 2023,13:41:43.295,84,59,71,111,14,10,146,1695751083104.0
26 Sep 2023,13:41:43.295,84,59,71,111,14,10,146,1695751083646.0
26 Sep 2023,13:41:43.295,84,59,71,111,14,9,150,1695751084188.0
26 Sep 2023,13:41:43.295,84,60,71,111,14,9,158,1695751084742.0
26 Sep 2023,13:41:44.735,84,59,71,111,14,9,166,1695751085294.0
26 Sep 2023,13:41:44.735,83,59,70,111,14,9,186,1695751085850.0
26 Sep 2023,13:41:44.735,83,59,70,110,14,10,190,1695751086396.0
26 Sep 2023,13:41:46.730,83,59,70,109,14,10,190,1695751086948.0
26 Sep 2023,13:41:46.730,83,59,70,109,14,10,190,1695751087500.0
26 Sep 2023,13:41:48.141,83,59,70,109,14,10,216,1695751088052.0
26 Sep 2023,13:41:48.141,83,59,70,109,14,11,216,1695751088610.0
26 Sep 2023,13:41:48.141,83,59,70,108,14,10,200,1695751089174.0
26 Sep 2023,13:41:48.141,83,59,70,108,14,11,200,1695751089734.0
26 Sep 2023,13:41:49.133,82,59,69,108,14,11,184,1695751090298.0
26 Sep 2023,13:41:49.133,81,58,68,107,14,11,184,1695751090860.0
26 Sep 2023,13:41:49.133,82,59,69,107,14,11,176,1695751091420.0
26 Sep 2023,13:41:50.361,82,59,69,107,14,11,179,1695751091984.0
26 Sep 2023,13:41:50.361,83,59,70,107,14,11,179,1695751092544.0
26 Sep 2023,13:41:52.176,84,59,70,107,14,11,182,1695751093102.0
26 Sep 2023,13:41:52.176,85,60,71,107,14,11,182,1695751093660.0
26 Sep 2023,13:41:52.176,85,60,71,107,14,10,179,1695751094220.0
26 Sep 2023,13:41:53.646,84,59,70,107,14,10,178,1695751094780.0
26 Sep 2023,13:41:53.646,84,59,70,107,14,10,176,1695751095340.0
26 Sep 2023,13:41:53.646,84,59,70,107,14,10,176,1695751095896.0
26 Sep 2023,13:41:55.330,84,59,70,107,14,10,174,1695751096448.0
26 Sep 2023,13:41:55.330,85,60,71,108,14,10,176,1695751097004.0
26 Sep 2023,13:41:57.366,83,59,70,108,14,10,174,1695751097556.0
26 Sep 2023,13:41:57.366,83,59,70,108,14,10,166,1695751098108.0
26 Sep 2023,13:41:57.366,83,59,70,108,14,10,166,1695751098660.0
26 Sep 2023,13:41:58.356,83,59,70,108,14,10,162,1695751099218.0
26 Sep 2023,13:41:58.356,83,59,70,108,14,10,162,1695751099774.0
26 Sep 2023,13:41:58.356,83,59,70,109,14,10,170,1695751100324.0
26 Sep 2023,13:42:01.970,83,59,70,109,14,10,171,1695751100872.0
26 Sep 2023,13:42:01.970,84,59,71,109,14,10,178,1695751101422.0
26 Sep 2023,13:42:01.970,85,60,72,109,14,11,184,1695751101966.0
26 Sep 2023,13:42:01.970,85,60,72,109,14,11,178,1695751102512.0
26 Sep 2023,13:42:01.970,86,61,73,109,14,11,178,1695751103058.0
26 Sep 2023,13:42:03.383,85,60,72,109,14,11,178,1695751103608.0
26 Sep 2023,13:42:03.383,84,60,71,109,14,11,177,1695751104156.0
26 Sep 2023,13:42:03.383,84,60,71,109,14,11,177,1695751104704.0
26 Sep 2023,13:42:04.311,85,60,72,110,14,11,173,1695751105246.0
26 Sep 2023,13:42:04.311,85,60,72,110,14,11,169,1695751105782.0
26 Sep 2023,13:42:04.311,86,60,72,110,14,11,168,1695751106318.0
26 Sep 2023,13:42:06.561,87,61,73,110,14,11,165,1695751106854.0
26 Sep 2023,13:42:06.561,87,61,73,111,14,11,162,1695751107390.0
26 Sep 2023,13:42:07.523,87,61,73,111,14,11,160,1695751107928.0
26 Sep 2023,13:42:07.523,86,61,73,112,14,11,153,1695751108468.0
26 Sep 2023,13:42:07.523,86,61,73,112,14,11,160,1695751109004.0
26 Sep 2023,13:42:07.523,87,61,73,112,14,11,154,1695751109536.0
26 Sep 2023,13:42:08.961,88,61,74,112,14,11,147,1695751110066.0
26 Sep 2023,13:42:08.961,88,61,74,112,14,11,147,1695751110594.0
26 Sep 2023,13:42:10.446,88,61,74,112,14,11,141,1695751111124.0
26 Sep 2023,13:42:10.446,88,61,74,113,14,11,141,1695751111652.0
26 Sep 2023,13:42:10.446,88,61,74,113,14,11,141,1695751112184.0
26 Sep 2023,13:42:10.446,88,61,74,113,14,11,143,1695751112722.0
26 Sep 2023,13:42:12.251,88,61,74,113,14,11,158,1695751113256.0
26 Sep 2023,13:42:12.251,88,61,74,113,14,11,158,1695751113792.0
26 Sep 2023,13:42:13.236,88,62,74,113,14,11,146,1695751114320.0
26 Sep 2023,13:42:13.236,89,62,75,113,14,11,140,1695751114848.0
26 Sep 2023,13:42:13.236,90,63,76,113,13,11,137,1695751115378.0
26 Sep 2023,13:42:14.661,91,63,76,113,13,11,131,1695751115904.0
26 Sep 2023,13:42:14.661,91,63,76,113,13,11,137,1695751116430.0
26 Sep 2023,13:42:14.661,91,63,76,113,13,11,155,1695751116964.0
26 Sep 2023,13:42:17.407,90,63,75,113,13,12,155,1695751117496.0
26 Sep 2023,13:42:17.407,89,62,74,113,13,12,153,1695751118034.0
26 Sep 2023,13:42:18.847,89,62,74,114,13,12,153,1695751118562.0
26 Sep 2023,13:42:18.847,90,63,75,113,13,12,160,1695751119090.0
26 Sep 2023,13:42:18.847,89,62,74,113,13,12,160,1695751119620.0
26 Sep 2023,13:42:18.847,89,62,74,114,13,12,160,1695751120144.0
26 Sep 2023,13:42:18.847,89,62,75,113,13,12,160,1695751120672.0
26 Sep 2023,13:42:18.847,89,62,75,113,13,12,168,1695751121202.0
26 Sep 2023,13:42:22.600,91,63,76,113,13,12,160,1695751121734.0
26 Sep 2023,13:42:22.600,90,63,76,113,13,11,159,1695751122270.0
26 Sep 2023,13:42:22.600,90,63,76,113,13,11,159,1695751122806.0
26 Sep 2023,13:42:22.600,91,63,76,113,13,11,159,1695751123336.0
26 Sep 2023,13:42:22.600,92,64,77,113,13,11,157,1695751123866.0
26 Sep 2023,13:42:23.496,93,64,77,113,13,11,159,1695751124398.0
26 Sep 2023,13:42:23.496,93,64,77,113,13,11,159,1695751124926.0
26 Sep 2023,13:42:23.496,93,64,77,113,13,11,164,1695751125458.0
26 Sep 2023,13:42:25.059,93,64,77,113,13,12,164,1695751125992.0
26 Sep 2023,13:42:25.059,93,64,77,113,13,12,162,1695751126530.0
26 Sep 2023,13:42:25.059,93,64,77,113,13,12,164,1695751127070.0
26 Sep 2023,13:42:27.576,93,64,77,113,13,12,164,1695751127608.0
26 Sep 2023,13:42:27.576,93,64,77,112,13,12,163,1695751128142.0
26 Sep 2023,13:42:27.576,92,64,77,112,13,12,163,1695751128680.0
26 Sep 2023,13:42:28.345,92,63,76,112,13,12,164,1695751129214.0
26 Sep 2023,13:42:28.345,92,63,76,112,13,12,163,1695751129754.0
26 Sep 2023,13:42:29.602,92,63,76,112,13,12,164,1695751130294.0
26 Sep 2023,13:42:29.602,92,63,76,111,14,12,163,1695751130842.0
26 Sep 2023,13:42:29.602,91,63,76,111,14,12,164,1695751131392.0
26 Sep 2023,13:42:32.245,91,63,76,111,14,12,168,1695751131942.0
26 Sep 2023,13:42:32.245,90,63,76,110,14,12,173,1695751132492.0
26 Sep 2023,13:42:32.245,90,63,76,110,14,12,173,1695751133038.0
26 Sep 2023,13:42:32.245,90,63,76,109,14,12,176,1695751133588.0
26 Sep 2023,13:42:32.992,89,62,74,109,14,12,176,1695751134138.0
26 Sep 2023,13:42:34.071,89,62,74,109,14,12,177,1695751134692.0
26 Sep 2023,13:42:34.071,89,62,74,109,14,12,177,1695751135244.0
26 Sep 2023,13:42:34.071,89,62,74,109,14,12,176,1695751135802.0
26 Sep 2023,13:42:35.546,88,62,74,109,14,12,176,1695751136364.0
26 Sep 2023,13:42:35.546,88,62,74,108,14,12,173,1695751136924.0
26 Sep 2023,13:42:35.546,88,62,74,108,14,12,162,1695751137482.0
26 Sep 2023,13:42:38.228,88,62,74,108,14,12,162,1695751138040.0
26 Sep 2023,13:42:38.228,87,61,73,108,14,12,163,1695751138602.0
26 Sep 2023,13:42:38.228,87,61,73,107,14,11,163,1695751139166.0
26 Sep 2023,13:42:38.228,87,61,73,107,14,11,154,1695751139728.0
26 Sep 2023,13:42:38.228,87,61,73,107,14,11,152,1695751140298.0
26 Sep 2023,13:42:40.447,86,60,72,107,14,11,147,1695751140872.0
26 Sep 2023,13:42:40.447,86,60,72,107,14,11,145,1695751141446.0
26 Sep 2023,13:42:40.447,86,60,72,106,14,11,145,1695751142016.0
26 Sep 2023,13:42:42.696,86,60,72,105,14,11,149,1695751142586.0
26 Sep 2023,13:42:42.696,86,60,72,105,14,11,151,1695751143162.0
26 Sep 2023,13:42:42.696,86,61,72,105,14,11,145,1695751143738.0
26 Sep 2023,13:42:43.597,86,61,72,105,14,11,145,1695751144314.0
26 Sep 2023,13:42:43.597,86,61,72,104,14,12,145,1695751144896.0
26 Sep 2023,13:42:44.917,86,61,72,104,14,12,154,1695751145480.0
26 Sep 2023,13:42:44.917,86,60,72,104,14,12,166,1695751146066.0
26 Sep 2023,13:42:44.917,85,60,71,104,14,12,172,1695751146648.0
26 Sep 2023,13:42:47.426,85,60,71,103,14,12,173,1695751147232.0
26 Sep 2023,13:42:47.426,86,60,72,103,14,12,178,1695751147818.0
26 Sep 2023,13:42:47.426,85,60,71,103,14,11,182,1695751148404.0
26 Sep 2023,13:42:47.426,85,60,71,103,14,11,189,1695751148994.0
26 Sep 2023,13:42:48.217,85,60,71,102,14,11,189,1695751149584.0
26 Sep 2023,13:42:49.671,85,60,71,102,14,11,183,1695751150180.0
26 Sep 2023,13:42:49.671,85,60,71,102,14,11,183,1695751150774.0
26 Sep 2023,13:42:49.671,84,60,71,102,14,11,183,1695751151362.0
26 Sep 2023,13:42:52.523,85,60,71,102,14,11,191,1695751151954.0
26 Sep 2023,13:42:52.523,86,60,72,102,14,11,186,1695751152546.0
26 Sep 2023,13:42:52.523,86,61,72,101,14,12,186,1695751153140.0
26 Sep 2023,13:42:54.385,87,61,73,101,14,12,183,1695751153734.0
26 Sep 2023,13:42:54.385,87,61,73,101,14,12,184,1695751154334.0
26 Sep 2023,13:42:54.385,87,61,73,101,14,12,178,1695751154940.0
26 Sep 2023,13:42:54.385,86,61,72,101,14,12,184,1695751155540.0
26 Sep 2023,13:42:54.385,87,61,73,101,14,13,185,1695751156142.0
26 Sep 2023,13:42:57.442,87,61,73,100,14,13,185,1695751156744.0
26 Sep 2023,13:42:57.442,88,61,73,100,14,13,185,1695751157344.0
26 Sep 2023,13:42:57.442,88,62,74,100,14,13,185,1695751157948.0
26 Sep 2023,13:42:58.852,89,62,74,100,14,13,184,1695751158558.0
26 Sep 2023,13:42:58.852,89,62,74,100,14,13,184,1695751159172.0
26 Sep 2023,13:42:58.852,88,62,74,99,14,13,184,1695751159786.0
26 Sep 2023,13:42:59.962,88,61,73,99,14,13,182,1695751160394.0
26 Sep 2023,13:42:59.962,88,62,74,99,13,13,188,1695751161004.0
26 Sep 2023,13:42:59.962,89,62,74,98,13,13,186,1695751161614.0
26 Sep 2023,13:43:02.771,90,62,75,98,13,14,186,1695751162224.0
26 Sep 2023,13:43:02.771,90,62,75,98,13,14,189,1695751162836.0
26 Sep 2023,13:43:02.771,91,63,76,98,13,14,190,1695751163450.0
26 Sep 2023,13:43:03.651,91,63,76,98,13,14,196,1695751164072.0
26 Sep 2023,13:43:03.651,90,62,75,98,13,14,196,1695751164690.0
26 Sep 2023,13:43:03.651,90,62,75,98,13,14,196,1695751165304.0
26 Sep 2023,13:43:05.048,90,62,75,98,13,14,196,1695751165918.0
26 Sep 2023,13:43:05.048,90,63,75,98,13,14,196,1695751166532.0
26 Sep 2023,13:43:07.777,91,63,76,98,13,14,196,1695751167150.0
26 Sep 2023,13:43:07.777,92,64,77,97,13,14,204,1695751167770.0
26 Sep 2023,13:43:07.777,92,63,76,97,13,14,196,1695751168392.0
26 Sep 2023,13:43:08.857,91,63,76,97,13,14,187,1695751169018.0
26 Sep 2023,13:43:08.857,90,63,75,97,13,14,187,1695751169636.0
26 Sep 2023,13:43:08.857,91,63,76,97,13,14,185,1695751170258.0
26 Sep 2023,13:43:09.759,92,63,76,97,13,14,185,1695751170882.0
26 Sep 2023,13:43:09.759,92,64,77,97,13,14,181,1695751171502.0
26 Sep 2023,13:43:12.563,92,64,77,96,13,14,192,1695751172124.0
26 Sep 2023,13:43:12.563,93,64,77,96,13,14,192,1695751172750.0
26 Sep 2023,13:43:12.563,92,64,77,96,13,14,190,1695751173380.0
26 Sep 2023,13:43:13.492,92,64,77,96,13,14,181,1695751174006.0
26 Sep 2023,13:43:13.492,92,64,77,96,13,15,186,1695751174630.0
26 Sep 2023,13:43:13.492,92,64,77,96,13,15,186,1695751175258.0
26 Sep 2023,13:43:14.917,93,64,77,96,13,15,181,1695751175880.0
26 Sep 2023,13:43:14.917,93,64,77,96,13,15,181,1695751176506.0
26 Sep 2023,13:43:17.677,94,65,78,96,13,15,179,1695751177134.0
26 Sep 2023,13:43:17.677,94,65,78,96,13,15,183,1695751177764.0
26 Sep 2023,13:43:17.677,93,64,77,96,13,15,183,1695751178392.0
26 Sep 2023,13:43:17.677,92,64,77,96,13,15,190,1695751179016.0
26 Sep 2023,13:43:18.637,92,64,77,96,13,15,195,1695751179640.0
26 Sep 2023,13:43:18.637,92,64,77,96,13,14,195,1695751180262.0
26 Sep 2023,13:43:18.637,92,64,77,96,13,14,187,1695751180884.0
26 Sep 2023,13:43:19.883,92,64,77,96,13,14,187,1695751181504.0
26 Sep 2023,13:43:22.702,92,64,77,96,13,14,197,1695751182128.0
26 Sep 2023,13:43:22.702,92,63,76,96,13,14,197,1695751182754.0
26 Sep 2023,13:43:22.702,91,63,76,96,13,14,197,1695751183374.0
26 Sep 2023,13:43:23.620,91,63,76,96,13,14,191,1695751183996.0
26 Sep 2023,13:43:23.620,91,63,76,96,13,14,189,1695751184614.0
26 Sep 2023,13:43:23.620,91,63,76,97,13,14,189,1695751185230.0
26 Sep 2023,13:43:25.642,92,63,76,97,13,14,182,1695751186468.0
26 Sep 2023,13:43:25.642,92,63,76,97,13,14,189,1695751187086.0
26 Sep 2023,13:43:27.487,91,63,76,97,13,14,182,1695751187704.0
26 Sep 2023,13:43:27.487,91,63,76,97,13,13,191,1695751188320.0
26 Sep 2023,13:43:27.487,91,63,76,97,13,13,182,1695751188932.0
26 Sep 2023,13:43:28.856,91,63,76,97,13,13,182,1695751189544.0
26 Sep 2023,13:43:28.856,91,63,76,97,13,13,191,1695751190158.0
26 Sep 2023,13:43:28.856,92,64,77,97,13,13,192,1695751190768.0
26 Sep 2023,13:43:30.369,92,64,77,97,13,13,185,1695751191384.0
26 Sep 2023,13:43:30.369,92,63,76,98,13,13,185,1695751192000.0
26 Sep 2023,13:43:30.369,91,63,76,98,13,13,183,1695751192614.0
26 Sep 2023,13:43:32.516,92,63,76,98,13,13,181,1695751193224.0
26 Sep 2023,13:43:32.516,92,63,76,98,13,13,181,1695751193836.0
26 Sep 2023,13:43:33.442,92,63,76,98,13,12,181,1695751194448.0
26 Sep 2023,13:43:33.442,92,63,76,98,13,13,181,1695751195060.0
26 Sep 2023,13:43:33.442,92,63,77,98,13,12,181,1695751195672.0
26 Sep 2023,13:43:35.243,92,63,77,98,13,12,170,1695751196288.0
26 Sep 2023,13:43:35.243,91,63,76,98,13,12,165,1695751196902.0
26 Sep 2023,13:43:35.243,90,63,76,98,13,12,170,1695751197512.0
26 Sep 2023,13:43:37.510,91,63,76,98,13,12,170,1695751198124.0
26 Sep 2023,13:43:38.647,92,64,77,98,13,13,180,1695751198738.0
26 Sep 2023,13:43:38.647,93,64,78,98,13,13,164,1695751199348.0
26 Sep 2023,13:43:38.647,93,64,78,98,13,13,176,1695751199958.0
26 Sep 2023,13:43:40.162,93,64,78,98,13,13,176,1695751200574.0
26 Sep 2023,13:43:40.162,93,64,78,98,13,13,172,1695751201190.0
26 Sep 2023,13:43:40.162,93,64,78,98,13,13,190,1695751201804.0
26 Sep 2023,13:43:42.353,92,64,77,98,13,13,195,1695751202418.0
26 Sep 2023,13:43:42.353,92,64,77,98,13,13,195,1695751203032.0
26 Sep 2023,13:43:43.478,93,64,78,98,13,13,189,1695751203644.0
26 Sep 2023,13:43:43.478,93,64,78,98,13,13,181,1695751204254.0
26 Sep 2023,13:43:43.478,93,64,78,98,13,13,173,1695751204868.0
26 Sep 2023,13:43:43.478,92,64,77,98,13,13,173,1695751205486.0
26 Sep 2023,13:43:45.248,92,63,77,98,13,13,173,1695751206100.0
26 Sep 2023,13:43:45.248,91,63,76,98,13,13,164,1695751206712.0
26 Sep 2023,13:43:45.248,92,63,77,98,13,13,164,1695751207328.0
26 Sep 2023,13:43:47.709,92,64,77,98,13,13,164,1695751207942.0
26 Sep 2023,13:43:47.709,93,64,78,98,13,13,164,1695751208554.0
26 Sep 2023,13:43:48.458,94,65,79,98,13,14,160,1695751209168.0
26 Sep 2023,13:43:48.458,95,65,79,98,13,14,155,1695751209784.0
26 Sep 2023,13:43:48.458,94,65,79,98,13,14,153,1695751210400.0
26 Sep 2023,13:43:49.928,94,65,79,98,13,14,153,1695751211018.0
26 Sep 2023,13:43:49.928,94,65,79,98,13,15,161,1695751211628.0
